Luke source,flag,fielding.start,fielding.end,pollster,source,interview.mode,publisher,publication.date,sample,DKrefused.reported,DKrefused.combined,DK.reported,DK,refused.reported,refused,Coalition.TPP.reported,Labor.TPP.reported,Coalition.TPP.previouselectionallocation,Labor.TPP.previouselectionallocation,Coalition.TPP.voterallocation,Labor.TPP.voterallocation,Coalition.total.primary,Liberal.primary,National.primary,Labor.primary,Green.primary,FamilyFirst.primary,Democrats.primary,OneNation.primary,XenophonCentreAlliance.primary,UAP.PUP.primary,KattersAustraliaParty.primary,Independent.primary,Other.primary,undecided.primary,sampleSize.published
,FALSE,14/8/10,14/8/10,Morgan (phone),http://www.roymorgan.com/findings/finding-4559-201302150211,phone,,,966,,5.5,,5.5,,,49,51,48.5,51.5,49,51,44,FALSE,FALSE,40.5,12.5,1,0,0,,,,,2,,966
,FALSE,18/8/10,19/8/10,Morgan (phone),http://www.roymorgan.com/findings/finding-4568-201302150155,phone,,,1872,,4.5,,4.5,,,49,51,49,51,49,51,42.5,FALSE,FALSE,39,11.5,0,0,0,,,,,7,,1872
,FALSE,21/8/10,21/8/10,Morgan (phone),http://www.roymorgan.com/findings/finding-4571-201302150152,phone,,,1220,,0,,0,,,48.5,51.5,49,51,48.5,51.5,41.5,FALSE,FALSE,38.5,13,0,0,7,,,,,0,,1220
,FALSE,25/8/10,26/8/10,Morgan (phone),http://www.roymorgan.com/findings/finding-4574-201302150149,phone,,,530,,0,,0,,,48.5,51.5,49,51,48.5,51.5,40,FALSE,FALSE,36,13,0,0,0,,,,,11,,530
,FALSE,15/9/10,16/9/10,Morgan (phone),http://www.roymorgan.com/findings/finding-4630-201302150011,phone,,,530,,0,,0,,,48,52,49.5,50.5,48,52,42.5,FALSE,FALSE,35.5,15,0,0,0,,,,,7,,530
,FALSE,8/12/10,9/12/10,Morgan (phone),http://www.roymorgan.com/findings/finding-4615-201302150045,phone,,,550,,0,,0,,,54,46,54,46,54.5,45.5,47,FALSE,FALSE,30,13.5,0,0,0,,,,,9.5,,550
,FALSE,1/2/11,3/2/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4626-201302150015,phone,,,561,,0,,0,,,50.5,49.5,50.5,49.5,51,49,42.5,FALSE,FALSE,35,12,0,0,0,,,,,10.5,,561
,FALSE,21/2/11,23/2/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4635-201302150005,phone,,,519,,4,,4,,,51.5,48.5,51.5,48.5,53,47,45.5,FALSE,FALSE,36,9.5,0,0,0,,,,,9,,519
,FALSE,8/3/11,10/3/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4642-201302142352,phone,,,524,,3,,3,,,55.5,44.5,55.5,44.5,56,44,47.5,FALSE,FALSE,31.5,10,1.5,0,0,,,,,9.5,,524
,FALSE,16/3/11,17/3/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4647-201302142344,phone,,,523,,0,,0,,,50.5,49.5,50.5,49.5,51,49,42.5,FALSE,FALSE,35.5,12,1.5,0,0,,,,,8.5,,523
,FALSE,22/3/11,24/3/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4652-201302142329,phone,,,542,,3,,3,,,54.5,45.5,54.5,45.5,54,46,47,FALSE,FALSE,34.5,10,1,0,0,,,,,7.5,,542
,FALSE,3/5/11,5/5/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4664-201302140430,phone,,,882,,4,,4,,,54,46,54,46,53.5,46.5,46,FALSE,FALSE,34,11,2,0,0,,,,,7,,882
,FALSE,31/5/11,2/6/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4672-201302140408,phone,,,742,,3.5,,3.5,,,59,41,59,41,58,42,50,FALSE,FALSE,30,9.5,0,0,0,,,,,10.5,,742
,FALSE,13/7/11,14/7/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4684-201302140336,phone,,,1083,,3.5,,3.5,,,60.5,39.5,60.5,39.5,60,40,52.5,FALSE,FALSE,27.5,10.5,0,0,0,,,,,9.5,,1083
,FALSE,9/8/11,10/8/11,Morgan (phone),http://www.roymorgan.com.au/findings/finding-4694-201302140247,phone,,,1006,,0,,0,,,57,43,57,43,54.5,45.5,49,FALSE,FALSE,29.5,12,0,0,0,,,,,9.5,,1006
,FALSE,25/10/11,26/10/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4710-201302130344,phone,,,538,,0,,0,,,55.5,44.5,55.5,44.5,55,45,47,FALSE,FALSE,31,12.5,0,0,0,,,,,9.5,,538
,FALSE,2/11/11,3/11/11,Morgan (phone),http://www.roymorgan.com/findings/finding-4713-201302130336,phone,,,525,,2.5,,2.5,,,51.5,48.5,51.5,48.5,52.5,47.5,45,FALSE,FALSE,34,12.5,0,0,0,,,,,8.5,,525
,FALSE,17/1/12,18/1/12,Morgan (phone),http://www.roymorgan.com/findings/finding-4735-201302140155,phone,,,540,,3.5,,3.5,,,54.5,45.5,54.5,45.5,53.5,46.5,46.5,FALSE,FALSE,35.5,9,0,0,0,,,,,9,,540
,FALSE,7/2/12,8/2/12,Morgan (phone),http://www.roymorgan.com/findings/finding-4744-201302140142,phone,,,543,,4,,4,,,55,45,55,45,55.5,44.5,46.5,FALSE,FALSE,31,12,0,0,0,,,,,10.5,,543
,FALSE,17/4/12,19/4/12,Morgan (phone),http://www.roymorgan.com/findings/finding-4765-201302140042,phone,,,697,,4.5,,4.5,,,57,43,57,43,56,44,47.5,FALSE,FALSE,30,11.5,0,0,0,,,,,11,,697
,FALSE,9/5/12,10/5/12,Morgan (phone),http://www.roymorgan.com.au/findings/finding-4774-201302140026,phone,,,527,,3.5,,3.5,,,58,42,58,42,58,42,50.5,FALSE,FALSE,29,10,0,0,0,,,,,10.5,,527
,FALSE,17/9/12,20/9/12,Morgan (phone),http://www.roymorgan.com/findings/finding-4826-201302130251,phone,,,668,,5.5,,5.5,,,50.5,49.5,50.5,49.5,52.5,47.5,47,FALSE,FALSE,39.5,8,0,0,0,,,,,5.5,,668
,FALSE,27/11/12,29/11/12,Morgan (phone),http://www.roymorgan.com/findings/finding-4845-201302130313,phone,,,523,,0,,0,,,51,49,51,49,52.5,47.5,44.5,FALSE,FALSE,36.5,8.5,0,0,0,,,,,10.5,,523
,FALSE,4/6/13,6/6/13,Morgan (phone),http://www.roymorgan.com/findings/wikileaks-katter-palmer-june7-201306070426,phone,,,546,,0,,0,,,59,41,,,59,41,49,FALSE,FALSE,29,11,0,0,0,,,,,11,,546
,FALSE,11/6/13,12/6/13,Morgan (phone),http://www.roymorgan.com/findings/betterpm-gillard-abbott-rudd-shorten-june13-201306130503,phone,,,475,,0.5,,0.5,,,59,41,53.5,46.5,54.5,45.5,50.5,FALSE,FALSE,26,12,0,0,0,,,,,11.5,,475
,FALSE,12/8/13,13/8/13,Morgan (phone),http://www.roymorgan.com/findings/5109-morgan-poll-better-pm-approvals-201308140551,phone,,,569,,2.5,,2.5,,,57,43,51,49,52,48,52,FALSE,FALSE,31,9,0,0,0,,,,,8,,569
,FALSE,22/8/10,23/8/10,Morgan (SMS),http://www.roymorgan.com.au/findings/finding-4573-201302250122,SMS,,,2008,,0,,0,,,49.5,50.5,49.5,50.5,49.5,50.5,44.5,,,40.5,10,,,,5,,,,5,,2008
,FALSE,26/6/13,26/6/13,Morgan (SMS),http://www.roymorgan.com/findings/morgan-poll-states-ages-june-27-2013-201306270610,SMS,,,2530,,0.5,,0.5,,,50.5,49.5,50.5,49.5,51,49,43,FALSE,FALSE,38,8.5,0,0,0,,,,,10.5,,2530
,FALSE,30/10/04,7/11/04,Morgan F2F,http://www.roymorgan.com.au/findings/finding-349-201303130110,F2F,,,1110,,2.5,,2.5,,,50.5,49.5,50.5,49.5,50.5,49.5,44.5,FALSE,FALSE,39.5,8.5,2,2,1,,,,,2.5,,1110
,FALSE,13/11/04,21/11/04,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3808-201303050440,F2F,,,2090,,2.5,,2.5,,,50,50,50,50,50.5,49.5,44,FALSE,FALSE,39,8.5,1.5,2,1,,,,,4,,2090
,FALSE,27/11/04,5/12/04,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3813-201303050439,F2F,,,2070,,3,,3,,,52.5,47.5,52.5,47.5,53,47,46.5,FALSE,FALSE,36,9,2.5,1.5,1,,,,,3.5,,2070
,FALSE,11/12/04,19/12/04,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3818-201303050438,F2F,,,2136,,3,,3,,,51,49,51,49,52.5,47.5,45.5,FALSE,FALSE,36.5,9.5,2,1.5,1.5,,,,,3.5,,2136
,FALSE,8/1/05,16/1/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3829-201303050412,F2F,,,2010,,2.5,,2.5,,,53.5,46.5,53.5,46.5,53,47,47,FALSE,FALSE,37,7.5,2,1.5,1,,,,,4,,2010
,FALSE,22/1/05,30/1/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3831-201303050411,F2F,,,2152,,3,,3,,,51.5,48.5,51.5,48.5,51.5,48.5,45,FALSE,FALSE,38,8,2,2,1.5,,,,,3.5,,2152
,FALSE,5/2/05,13/2/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3836-201303050410,F2F,,,2102,,3.5,,3.5,,,51.5,48.5,51.5,48.5,52,48,45,FALSE,FALSE,37.5,9,2,2,1,,,,,3.5,,2102
,FALSE,19/2/05,27/2/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3841-201303050408,F2F,,,2005,,4,,4,,,52,48,52,48,52,48,46,FALSE,FALSE,38.5,7.5,1,2,0.5,,,,,4.5,,2005
,FALSE,5/3/05,6/3/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3843-201303050407,F2F,,,1015,,3.5,,3.5,,,47.5,52.5,47.5,52.5,48,52,42,FALSE,FALSE,43,7,2.5,1.5,1,,,,,3,,1015
,FALSE,12/3/05,13/3/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3844-201303050407,F2F,,,989,,3.5,,3.5,,,51.5,48.5,51.5,48.5,52,48,44.5,FALSE,FALSE,37,10,2.5,1,1,,,,,4,,989
,FALSE,19/3/05,27/3/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3848-201303050406,F2F,,,1891,,4.5,,4.5,,,50.5,49.5,50.5,49.5,50.5,49.5,44,FALSE,FALSE,39,8,2,1.5,1,,,,,4.5,,1891
,FALSE,2/4/05,10/4/05,Morgan F2F,http://www.roymorgan.com/findings/finding-3852-201303050405,F2F,,,2006,,4.5,,4.5,,,47,53,46,54,47,53,40.5,FALSE,FALSE,43,8,2,1.5,1.5,,,,,3.5,,2006
,FALSE,16/4/05,24/4/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3859-201303050403,F2F,,,1984,,4.5,,4.5,,,48,52,48,52,49,51,42,FALSE,FALSE,40,8.5,1.5,2,1,,,,,5,,1984
,FALSE,30/4/05,8/5/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3861-201303050402,F2F,,,1795,,4,,4,,,47.5,52.5,47.5,52.5,48,52,42,FALSE,FALSE,42.5,8,1.5,1.5,1,,,,,3.5,,1795
,FALSE,14/5/05,15/5/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3862-201303050401,F2F,,,1007,,5,,5,,,47.5,52.5,47.5,52.5,49.5,50.5,43,FALSE,FALSE,41,8,2,1.5,0.5,,,,,4,,1007
,FALSE,21/5/05,29/5/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3865-201303050359,F2F,,,1887,,4,,4,,,51,49,51,49,51.5,48.5,45,FALSE,FALSE,39,7.5,1.5,1.5,0.5,,,,,5,,1887
,FALSE,4/6/05,12/6/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3868-201303050358,F2F,,,1883,,3,,3,,,49.5,50.5,49.5,50.5,50,50,43.5,FALSE,FALSE,39.5,7.5,2,1.5,1.5,,,,,4.5,,1883
,FALSE,18/6/05,26/6/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3875-201303050357,F2F,,,1789,,4,,4,,,48,52,48,52,49.5,50.5,42,FALSE,FALSE,39.5,9,2.5,2,1,,,,,4,,1789
,FALSE,2/7/05,10/7/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3876-201303050356,F2F,,,2049,,4,,4,,,48.5,51.5,48.5,51.5,49,51,42.5,FALSE,FALSE,40.5,7.5,2.5,1.5,1,,,,,4.5,,2049
,FALSE,16/7/05,24/7/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3880-201303050353,F2F,,,1847,,4.5,,4.5,,,48.5,51.5,48.5,51.5,49.5,50.5,41.5,FALSE,FALSE,38.5,8,1.5,2.5,2,,,,,6,,1847
,FALSE,30/7/05,7/8/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3885-201303050350,F2F,,,1814,,4,,4,,,47,53,47,53,48,52,41.5,FALSE,FALSE,42,7.5,2,2,1,,,,,4,,1814
,FALSE,13/8/05,21/8/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3887-201303050348,F2F,,,1880,,6,,6,,,46.5,53.5,46.5,53.5,46.5,53.5,39,FALSE,FALSE,41.5,8,3,2,1.5,,,,,5,,1880
,FALSE,27/8/05,4/9/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3896-201303050344,F2F,,,1905,,4.5,,4.5,,,51,49,51,49,51.5,48.5,44,FALSE,FALSE,37,8.5,3,1.5,1,,,,,7,,1905
,FALSE,10/9/05,11/9/05,Morgan F2F,http://www.roymorgan.com/news/polls/2005/3899/,F2F,,,1018,,5,,5,,,46.5,53.5,46.5,53.5,47,53,39.5,FALSE,FALSE,41.5,7,3,1.5,0.5,,,,,7,,1018
,FALSE,17/9/05,18/9/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3899-201303050340,F2F,,,1018,,4.5,,4.5,,,52,48,52,48,52.5,47.5,44,FALSE,FALSE,34.5,10,2,2.5,1.5,,,,,5.5,,1018
,FALSE,24/9/05,2/10/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3907-201303050338,F2F,,,1586,,6,,6,,,48.5,51.5,48.5,51.5,49.5,50.5,42,FALSE,FALSE,38.5,9,2,2.5,1.5,,,,,4.5,,1586
,FALSE,8/10/05,16/10/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3914-201303050336,F2F,,,1772,,4.5,,4.5,,,46.5,53.5,46.5,53.5,47,53,39.5,FALSE,FALSE,41.5,9,2,2,1.5,,,,,4.5,,1772
,FALSE,22/10/05,30/10/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3924-201303050333,F2F,,,1917,,5.5,,5.5,,,45.5,54.5,45.5,54.5,47,53,39,FALSE,FALSE,41,9.5,2,2.5,1,,,,,5,,1917
,FALSE,5/11/05,6/11/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3933-201303050330,F2F,,,866,,4.5,,4.5,,,43.5,56.5,43.5,56.5,46,54,38.5,FALSE,FALSE,43,9.5,2,1.5,1,,,,,4.5,,866
,FALSE,12/11/05,13/11/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3933-201303050330,F2F,,,966,,5,,5,,,50,50,50,50,51,49,43.5,FALSE,FALSE,38,9,2,1.5,0,,,,,6,,966
,FALSE,19/11/05,27/11/05,Morgan F2F,http://www.roymorgan.com/findings/finding-3941-201303050327,F2F,,,1990,,4,,4,,,43,57,41.5,58.5,43,57,35.5,FALSE,FALSE,45.5,9,2,2,1.5,,,,,4.5,,1990
,FALSE,3/12/05,11/12/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3951-201303050323,F2F,,,1984,,4,,4,,,45,55,45,55,46,54,38.5,FALSE,FALSE,42,10,2.5,2,1,,,,,4,,1984
,FALSE,17/12/05,18/12/05,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3962-201303050322,F2F,,,887,,5,,5,,,48,52,48,52,48,52,39.5,FALSE,FALSE,39.5,10.5,3,1.5,1.5,,,,,4.5,,887
,FALSE,7/1/06,15/1/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3964-201303050309,F2F,,,1904,,5,,5,,,45,55,45,55,46,54,39,FALSE,FALSE,43,8,3,2,1,,,,,4,,1904
,FALSE,21/1/06,29/1/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3969-201303050306,F2F,,,1943,,3.5,,3.5,,,51,49,51,49,50,50,42,FALSE,FALSE,38,8.5,2.5,2,1,,,,,6,,1943
,FALSE,4/2/06,5/2/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3975-201303050304,F2F,,,1033,,4.5,,4.5,,,45.5,54.5,45.5,54.5,47.5,52.5,40.5,FALSE,FALSE,42,8,2,1.5,1,,,,,5,,1033
,FALSE,11/2/06,19/2/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3981-201303050301,F2F,,,2056,,5.5,,5.5,,,47.5,52.5,47.5,52.5,47.5,52.5,40,FALSE,FALSE,40.5,8,2,2.5,1,,,,,6,,2056
,FALSE,25/2/06,5/3/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3993-201303050258,F2F,,,1988,,4,,4,,,48.5,51.5,48.5,51.5,50,50,43,FALSE,FALSE,39.5,8,2,1.5,1,,,,,5,,1988
,FALSE,11/3/06,19/3/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-3997-201303050256,F2F,,,2044,,3,,3,,,50.5,49.5,50.5,49.5,51,49,44,FALSE,FALSE,38.5,8.5,2.5,1.5,1,,,,,4,,2044
,FALSE,25/3/06,2/4/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4004-201303050253,F2F,,,2083,,4,,4,,,46,54,46,54,46,54,39,FALSE,FALSE,43.5,8,2,1.5,1,,,,,5,,2083
,FALSE,8/4/06,16/4/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4017-201303050250,F2F,,,1830,,2,,2,,,46,54,46,54,46,54,38.5,FALSE,FALSE,42,9.5,2.5,1.5,0.5,,,,,5.5,,1830
,FALSE,22/4/06,30/4/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4024-201303050247,F2F,,,1985,,2,,2,,,48.5,51.5,48.5,51.5,48.5,51.5,40,FALSE,FALSE,39,8.5,2.5,2.5,1,,,,,6.5,,1985
,FALSE,6/5/06,7/5/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4026-201303050242,F2F,,,1024,,4.5,,4.5,,,44.5,55.5,44.5,55.5,46.5,53.5,39,FALSE,FALSE,42,9.5,1.5,2.5,1,,,,,4.5,,1024
,FALSE,13/5/06,14/5/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4026-201303050242,F2F,,,818,,4.5,,4.5,,,50,50,50,50,49,51,42,FALSE,FALSE,40.5,7,1.5,2.5,0.5,,,,,6,,818
,FALSE,20/5/06,28/5/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4030-201303050240,F2F,,,2113,,5,,5,,,49,51,49,51,48.5,51.5,42,FALSE,FALSE,41,7.5,3,1.5,1,,,,,4,,2113
,FALSE,3/6/06,11/6/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4034-201303050237,F2F,,,1996,,5.5,,5.5,,,47,53,46,54,47,53,39.5,FALSE,FALSE,42,8,2.5,2,1.5,,,,,4.5,,1996
,FALSE,17/6/06,25/6/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4045-201303050236,F2F,,,1996,,5,,5,,,49,51,49,51,49,51,42,FALSE,FALSE,40.5,8.5,1.5,1.5,0.5,,,,,5.5,,1996
,FALSE,1/7/06,9/7/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4053-201303050233,F2F,,,1991,,5.5,,5.5,,,44.5,55.5,44.5,55.5,46.5,53.5,39,FALSE,FALSE,42.5,8.5,2.5,2.5,1,,,,,4,,1991
,FALSE,15/7/06,16/7/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4056-201303050230,F2F,,,969,,5.5,,5.5,,,50.5,49.5,50.5,49.5,52,48,45,FALSE,FALSE,36.5,7.5,2.5,1.5,1.5,,,,,5.5,,969
,FALSE,22/7/06,30/7/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4062-201303050228,F2F,,,1843,,4.5,,4.5,,,46.5,53.5,46.5,53.5,46.5,53.5,40,FALSE,FALSE,42,8,2.5,2,1,,,,,4.5,,1843
,FALSE,5/8/06,13/8/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4068-201303050224,F2F,,,1882,,6,,6,,,46,54,46,54,47,53,40.5,FALSE,FALSE,41.5,8.5,3,2,1,,,,,3.5,,1882
,FALSE,19/8/06,27/8/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4076-201303050202,F2F,,,2021,,5.5,,5.5,,,45.5,54.5,45.5,54.5,46,54,39,FALSE,FALSE,42.5,8,2.5,2.5,0.5,,,,,5,,2021
,FALSE,2/9/06,10/9/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4085-201303050159,F2F,,,1930,,4.5,,4.5,,,45.5,54.5,45.5,54.5,45,55,38,FALSE,FALSE,43,9,2,2.5,0.5,,,,,5,,1930
,FALSE,16/9/06,24/9/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4090-201303050156,F2F,,,1199,,4.5,,4.5,,,47.5,52.5,47.5,52.5,47,53,41.5,FALSE,FALSE,41.5,8,1,2.5,1,,,,,4.5,,1199
,FALSE,30/9/06,8/10/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4094-201303050142,F2F,,,2035,,5,,5,,,45,55,45,55,45.5,54.5,39,FALSE,FALSE,42,9.5,2,2,1,,,,,4.5,,2035
,FALSE,14/10/06,22/10/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4096-201303050139,F2F,,,2055,,4.5,,4.5,,,47,53,47,53,47,53,40.5,FALSE,FALSE,41.5,8.5,2,2,0.5,,,,,5,,2055
,FALSE,28/10/06,5/11/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4106-201303050134,F2F,,,2039,,5,,5,,,48,52,48,52,47.5,52.5,41.5,FALSE,FALSE,40.5,9,2,1.5,1,,,,,4.5,,2039
,FALSE,11/11/06,19/11/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4112-201303050131,F2F,,,2186,,4.5,,4.5,,,46.5,53.5,46.5,53.5,47,53,40.5,FALSE,FALSE,40.5,10,2,2.5,1,,,,,3.5,,2186
,FALSE,25/11/06,3/12/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4116-201303050129,F2F,,,2096,,5.5,,5.5,,,47.5,52.5,47.5,52.5,47.5,52.5,41.5,FALSE,FALSE,41,9,2.5,1.5,1,,,,,4.5,,2096
,FALSE,9/12/06,10/12/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4118-201302280148,F2F,,,1065,,5,,5,,,40,60,40,60,41,59,34.5,FALSE,FALSE,50,7,2.5,1.5,1,,,,,3.5,,1065
,FALSE,16/12/06,17/12/06,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4122-201303050125,F2F,,,924,,5,,5,,,41.5,58.5,41.5,58.5,41,59,35.5,FALSE,FALSE,49,7,2,2.5,1,,,,,3,,924
,FALSE,6/1/07,14/1/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4132-201303050108,F2F,,,1997,,6,,6,,,42.5,57.5,42.5,57.5,42.5,57.5,36.5,FALSE,FALSE,47,8,2,1.5,1.5,,,,,3.5,,1997
,FALSE,20/1/07,28/1/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4135-201303050105,F2F,,,2145,,4,,4,,,45.5,54.5,45.5,54.5,45.5,54.5,39,FALSE,FALSE,43.5,7.5,2.5,1.5,1.5,,,,,4.5,,2145
,FALSE,3/2/07,4/2/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4137-201303050101,F2F,,,1126,,4.5,,4.5,,,43,57,43,57,42.5,57.5,37,FALSE,FALSE,47,8,1.5,2,0.5,,,,,4,,1126
,FALSE,10/2/07,18/2/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4142-201303050059,F2F,,,2100,,5,,5,,,43,57,43,57,43,57,38,FALSE,FALSE,48,7,1.5,1.5,0.5,,,,,3.5,,2100
,FALSE,24/2/07,25/2/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4147-201303050056,F2F,,,1021,,6.5,,6.5,,,38.5,61.5,38.5,61.5,38.5,61.5,34,FALSE,FALSE,52.5,7.5,1.5,0.5,1,,,,,3,,1021
,FALSE,3/3/07,4/3/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4147-201303050056,F2F,,,998,,5.5,,5.5,,,39.5,60.5,39.5,60.5,38.5,61.5,33,FALSE,FALSE,51.5,7,1.5,2,1,,,,,4,,998
,FALSE,10/3/07,11/3/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4149-201303050053,F2F,,,1055,,5.5,,5.5,,,38,62,38,62,39,61,34,FALSE,FALSE,51.5,7.5,2,1.5,1,,,,,2.5,,1055
,FALSE,17/3/07,18/3/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4151-201303050051,F2F,,,1045,,6,,6,,,41.5,58.5,41.5,58.5,41.5,58.5,36,FALSE,FALSE,48.5,8,2.5,1,1,,,,,3,,1045
,FALSE,24/3/07,1/4/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4155-201303050050,F2F,,,2055,,5,,5,,,40.5,59.5,40.5,59.5,40,60,34.5,FALSE,FALSE,49.5,9,1.5,1.5,0.5,,,,,3.5,,2055
,FALSE,7/4/07,15/4/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4157-201303050047,F2F,,,1802,,5.5,,5.5,,,40,60,40,60,40.5,59.5,35.5,FALSE,FALSE,50,7.5,1.5,1,0.5,,,,,4,,1802
,FALSE,21/4/07,29/4/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4160-201303050044,F2F,,,1371,,5,,5,,,39,61,39,61,39,61,34.5,FALSE,FALSE,52.5,6.5,1.5,1.5,0.5,,,,,3,,1371
,FALSE,5/5/07,6/5/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4162-201303050042,F2F,,,1024,,5,,5,,,40,60,40,60,40,60,35.5,FALSE,FALSE,51.5,7,1.5,1,0.5,,,,,3,,1024
,FALSE,12/5/07,13/5/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4165-201303050040,F2F,,,821,,4.5,,4.5,,,40.5,59.5,40.5,59.5,40.5,59.5,36,FALSE,FALSE,51,8,1.5,1,0.5,,,,,2,,821
,FALSE,19/5/07,20/5/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4169-201303050036,F2F,,,899,,4,,4,,,39.5,60.5,39.5,60.5,40,60,35.5,FALSE,FALSE,51,8,1.5,1,1,,,,,2,,899
,FALSE,26/5/07,27/5/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4173-201303050031,F2F,,,818,,3,,3,,,43,57,43,57,42.5,57.5,37.5,FALSE,FALSE,49,6,2,1,1.5,,,,,3,,818
,FALSE,2/6/07,3/6/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4174-201303050030,F2F,,,909,,5,,5,,,42,58,42,58,42,58,38,FALSE,FALSE,51,5.5,1.5,0.5,1,,,,,2.5,,909
,FALSE,9/6/07,17/6/07,Morgan F2F,http://www.roymorgan.com/news/polls/2007/4180/,F2F,,,1723,,4.5,,4.5,,,41.5,58.5,41.5,58.5,42.5,57.5,37,FALSE,FALSE,47,6.5,2,1.5,1,,,,,4,,1723
,FALSE,23/6/07,1/7/07,Morgan F2F,http://www.roymorgan.com.au/findings/finding-4184-201303050023,F2F,,,1690,,4.5,,4.5,,,41,59,41,59,41,59,36,FALSE,FALSE,50.5,7,1.5,0.5,1,,,,,3.5,,1690
